0	0	0	201792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73085	0	403584	0	403584	0	403584	0	0	0	403584	0	403584	0	0	0	403584	0	403584	0	0	0	0	318219	0	403584	0	0	0	379634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403584	
0	0	201792	201792	0	0	201792	0	0	0	0	0	0	0	0	0	201792	0	0	0	0	0	0	0	0	0	0	201792	0	0	0	182944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285837	0	0	73085	0	403584	0	403584	0	403584	0	0	403584	403584	0	403584	403584	403584	403584	403584	403584	403584	403584	403584	0	403584	318219	0	403584	0	605376	0	379634	0	0	0	0	0	403584	0	0	0	0	0	0	0	0	0	403584	
0	0	201792	201792	201792	0	201792	0	0	201792	201792	201792	201792	201792	0	0	201792	0	0	0	201792	0	0	0	201792	201792	201792	201792	201792	0	171508	182944	0	302688	0	0	0	0	0	0	0	0	0	0	0	0	0	201792	0	0	0	285837	0	0	73085	0	403584	0	403584	0	403584	0	0	403584	403584	0	403584	403584	403584	403584	403584	403584	403584	403584	403584	0	403584	318219	0	403584	0	605376	0	403584	0	0	0	0	0	403584	403584	0	0	403584	403584	403584	605376	0	0	403584	
0	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	0	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	0	171508	182944	0	302688	0	0	0	0	0	0	0	0	0	0	0	0	0	201792	0	0	0	285837	0	201792	73085	0	403584	0	403584	0	403584	0	0	403584	403584	201792	403584	403584	403584	403584	403584	403584	403584	403584	403584	0	403584	403584	403584	403584	403584	605376	0	403584	403584	403584	403584	403584	0	403584	403584	403584	0	403584	403584	403584	605376	403584	403584	403584	
198639	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	100896	201792	201792	201792	201792	302688	201792	201792	201792	201792	201792	201792	201792	201792	201792	0	400431	182944	201792	302688	0	201792	400431	0	201792	400431	0	0	0	0	201792	0	201792	201792	302688	0	201792	686268	0	201792	73085	0	605376	0	605376	201792	403584	0	201792	403584	403584	201792	403584	403584	605376	605376	403584	403584	403584	403584	403584	0	403584	403584	403584	403584	403584	605376	0	403584	403584	403584	605376	403584	0	403584	403584	403584	0	403584	403584	403584	605376	403584	403584	403584	
198639	302688	201792	201792	201792	400431	302688	201792	201792	201792	201792	201792	400431	201792	100896	201792	201792	302688	201792	302688	201792	201792	400431	201792	201792	201792	302688	201792	201792	0	400431	400431	201792	302688	201792	201792	400431	201792	201792	400431	201792	0	201792	201792	201792	201792	201792	201792	302688	201792	201792	686268	201792	201792	274877	302688	605376	201792	605376	201792	605376	274876	201792	605376	605376	201792	605376	597925	605376	605376	403584	605376	403584	605376	403584	0	403584	403584	403584	605376	403584	605376	201792	403584	410850	403584	605376	403584	0	605376	605376	403584	0	403584	403584	403584	605376	403584	403584	403584	
198639	302688	201792	201792	302688	400431	302688	302688	201792	201792	400431	302688	400431	201792	100896	400431	302688	302688	302688	302688	201792	302688	400431	201792	400431	201792	302688	201792	302688	0	400431	400431	201792	302688	201792	201792	400431	201792	201792	400431	201792	0	201792	201792	201792	201792	201792	201792	302688	201792	201792	686268	201792	201792	473516	302688	605376	201792	605376	201792	605376	274876	201792	605376	605376	400431	605376	804015	605376	605376	605376	605376	605376	605376	605376	201792	605376	605376	605376	605376	605376	605376	201792	605376	410850	804015	605376	403584	0	605376	605376	605376	0	804015	403584	403584	605376	605376	605376	403584	
198639	302688	302688	302688	302688	400431	302688	302688	302688	302688	400431	302688	400431	400431	100896	400431	302688	302688	302688	302688	302688	302688	400431	302688	400431	302688	302688	400431	302688	198639	400431	400431	244565	302688	201792	201792	400431	201792	201792	400431	201792	0	201792	400431	400431	201792	302688	201792	302688	201792	201792	686268	302688	201792	473516	302688	605376	400431	605376	201792	605376	274876	201792	605376	605376	400431	605376	804015	605376	605376	605376	605376	605376	804015	605376	201792	605376	605376	605376	605376	605376	605376	201792	605376	605376	804015	605376	804015	201792	605376	605376	605376	201792	804015	605376	605376	605376	605376	605376	605376	
198639	302688	302688	302688	302688	400431	302688	400431	400431	302688	400431	302688	400431	400431	198639	400431	302688	400431	302688	302688	302688	302688	400431	400431	400431	302688	302688	400431	302688	198639	400431	400431	400431	302688	400431	400431	400431	400431	400431	400431	302688	198639	400431	400431	400431	400431	302688	302688	302688	400431	400431	686268	302688	400431	473516	302688	706272	400431	804015	302688	804015	274876	400431	804015	605376	400431	605376	804015	605376	605376	605376	605376	605376	804015	605376	201792	804015	605376	605376	804015	605376	605376	400431	804015	605376	804015	804015	804015	201792	804015	605376	605376	201792	804015	804015	804015	804015	804015	605376	605376	
198639	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	198639	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	198639	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	198639	400431	400431	400431	400431	400431	400431	400431	400431	400431	686268	400431	400431	473516	400431	804015	400431	804015	400431	804015	400431	400431	804015	804015	400431	804015	804015	804015	804015	804015	804015	804015	804015	804015	400431	804015	804015	804015	804015	804015	804015	400431	804015	804015	804015	804015	804015	400431	804015	804015	804015	400431	804015	804015	804015	804015	804015	804015	804015	
0	0	0	201792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41717	0	0	403584	403584	0	403584	0	403584	0	403584	0	0	0	403584	0	403584	0	0	0	403584	0	403584	0	0	0	0	0	0	403584	0	0	0	338338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403584	
0	0	201792	201792	0	0	201792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23151	403584	0	403584	403584	0	41717	403584	0	403584	403584	0	403584	0	403584	0	403584	0	0	403584	403584	0	403584	403584	403584	403584	403584	403584	403584	403584	403584	0	403584	0	0	403584	0	403584	0	338338	0	0	0	0	0	403584	0	0	0	0	0	0	0	0	0	403584	
0	0	201792	201792	201792	0	201792	0	0	201792	201792	201792	201792	201792	0	0	0	0	0	0	0	0	0	0	6409	0	0	0	201792	0	0	0	0	302688	0	0	0	0	0	0	0	0	0	0	23151	403584	0	605376	403584	0	41717	403584	0	403584	403584	0	403584	0	403584	0	403584	0	0	403584	403584	0	403584	403584	403584	403584	403584	403584	403584	403584	403584	0	403584	0	0	403584	0	403584	0	403584	0	0	0	0	0	403584	403584	0	0	403584	403584	403584	605376	0	0	403584	
0	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	0	201792	0	0	0	0	0	0	0	201792	6409	0	0	0	201792	0	0	0	0	302688	0	0	0	0	0	0	0	0	0	0	23151	403584	0	605376	403584	0	41717	403584	0	605376	403584	0	403584	0	403584	0	403584	0	0	403584	403584	0	403584	403584	403584	403584	403584	403584	403584	403584	403584	130686	403584	403584	403584	403584	403584	403584	0	403584	403584	403584	403584	403584	0	403584	403584	403584	0	403584	403584	403584	605376	403584	403584	403584	
198639	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	173038	201792	201792	201792	201792	302688	201792	201792	201792	201792	6409	0	0	0	201792	0	400431	0	201792	302688	0	201792	400431	0	201792	400431	0	0	0	0	224943	403584	4241	605376	706272	0	41717	804015	0	605376	403584	0	605376	0	605376	0	403584	0	201792	403584	403584	0	403584	403584	470115	403584	403584	403584	403584	403584	403584	130686	403584	403584	403584	403584	403584	403584	0	403584	403584	403584	605376	403584	0	403584	403584	403584	0	403584	403584	403584	605376	403584	403584	403584	
198639	302688	201792	201792	201792	400431	302688	201792	201792	201792	201792	201792	400431	201792	173038	201792	201792	302688	201792	302688	201792	201792	400431	201792	201792	201792	302688	201792	201792	201792	400431	400431	201792	302688	201792	201792	400431	201792	201792	400431	201792	0	201792	201792	224943	605376	4241	605376	706272	201792	41717	804015	201792	605376	403584	302688	605376	201792	605376	0	605376	302688	201792	605376	605376	0	403584	403584	470115	403584	403584	403584	403584	403584	403584	130686	403584	403584	403584	605376	403584	403584	201792	403584	403584	403584	605376	403584	0	605376	605376	403584	0	403584	403584	403584	605376	403584	403584	403584	
198639	302688	201792	201792	302688	400431	302688	302688	201792	201792	400431	302688	400431	201792	173038	400431	302688	302688	302688	302688	201792	302688	400431	201792	400431	201792	302688	201792	302688	201792	400431	400431	201792	302688	302688	302688	400431	302185	201792	400431	201792	0	201792	201792	224943	605376	201792	605376	706272	201792	243509	804015	201792	605376	804015	302688	605376	201792	605376	201792	605376	302688	201792	605376	605376	400431	605376	804015	470115	403584	706272	403584	605376	403584	403584	130686	605376	403584	605376	605376	605376	403584	201792	403584	403584	804015	605376	403584	0	605376	605376	605376	0	804015	403584	403584	605376	605376	605376	403584	
198639	302688	302688	302688	302688	400431	302688	302688	302688	302688	400431	302688	400431	400431	173038	400431	302688	302688	302688	302688	302688	302688	400431	302688	400431	302688	302688	400431	302688	400431	400431	400431	302688	302688	302688	302688	400431	302185	201792	400431	201792	0	201792	400431	423582	605376	302688	605376	706272	201792	243509	804015	302688	605376	804015	302688	605376	400431	605376	201792	605376	302688	201792	605376	605376	400431	605376	804015	605376	706272	706272	706272	605376	804015	706272	332478	605376	614947	605376	605376	605376	605376	201792	605376	605376	804015	605376	804015	201792	605376	605376	605376	201792	804015	605376	605376	605376	605376	605376	605376	
198639	302688	302688	302688	302688	400431	302688	400431	400431	302688	400431	302688	400431	400431	270781	400431	302688	400431	302688	302688	302688	302688	400431	400431	400431	302688	302688	400431	302688	400431	400431	400431	400431	302688	400431	400431	400431	400431	400431	400431	302688	198639	400431	400431	423582	804015	302688	706272	706272	400431	442148	804015	302688	804015	804015	302688	706272	400431	804015	302688	804015	302688	400431	804015	706272	400431	706272	804015	706272	706272	706272	706272	706272	804015	706272	433374	804015	614947	605376	804015	605376	605376	400431	804015	605376	804015	804015	804015	201792	804015	605376	605376	201792	804015	804015	804015	804015	804015	605376	605376	
198639	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	270781	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	198639	400431	400431	423582	804015	400431	804015	804015	400431	442148	804015	400431	804015	804015	400431	804015	400431	804015	400431	804015	400431	400431	804015	804015	400431	804015	804015	804015	804015	804015	804015	804015	804015	804015	531117	804015	804015	804015	804015	804015	804015	400431	804015	804015	804015	804015	804015	400431	804015	804015	804015	400431	804015	804015	804015	804015	804015	804015	804015	
0	0	0	201792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279753	0	403584	0	403584	0	403584	0	0	0	403584	0	403584	403584	403584	0	403584	0	403584	0	0	0	0	403584	0	403584	0	0	0	403584	0	0	0	0	0	0	0	0	0	287235	0	0	0	0	0	403584	
0	0	201792	201792	0	0	201792	0	0	0	0	0	0	0	0	0	201792	0	0	0	0	0	0	0	0	0	0	201792	0	0	0	201792	201792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279753	0	403584	0	403584	0	403584	0	0	0	403584	0	403584	403584	403584	214019	403584	403584	403584	403584	403584	0	403584	403584	0	403584	403584	403584	0	403584	403584	403584	275755	0	0	403584	403584	0	0	287235	0	0	0	0	0	403584	
0	0	201792	201792	201792	0	201792	0	0	201792	201792	201792	201792	201792	0	0	201792	0	0	0	201792	0	0	0	201792	201792	201792	201792	201792	0	201792	201792	201792	302688	0	0	0	201792	0	0	0	0	0	201792	0	0	0	201792	0	0	0	0	201792	0	279753	201792	403584	0	403584	0	403584	0	0	0	403584	0	403584	403584	403584	214019	403584	403584	403584	403584	403584	0	403584	403584	0	403584	403584	403584	0	403584	403584	403584	275755	0	0	403584	403584	0	0	403584	403584	403584	605376	0	0	403584	
0	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	0	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	0	201792	201792	201792	302688	201792	201792	201792	201792	41457	0	201792	0	0	201792	0	201792	0	201792	0	0	0	0	201792	201792	279753	201792	403584	201792	403584	0	403584	0	0	0	403584	201792	403584	403584	403584	214019	403584	403584	403584	403584	403584	0	403584	403584	0	403584	403584	403584	0	403584	403584	403584	403584	403584	0	403584	403584	403584	0	403584	403584	403584	605376	403584	403584	403584	
198639	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	100896	201792	201792	201792	201792	302688	201792	201792	201792	201792	201792	201792	201792	201792	201792	0	400431	201792	201792	302688	201792	201792	400431	201792	201792	400431	201792	0	201792	201792	201792	201792	201792	201792	302688	201792	201792	400431	201792	201792	279753	201792	605376	201792	605376	201792	555004	0	201792	0	403584	201792	403584	403584	605376	415811	403584	403584	403584	403584	403584	0	403584	403584	0	403584	403584	403584	0	403584	403584	403584	605376	403584	0	403584	403584	403584	0	403584	403584	403584	605376	403584	403584	403584	
198639	302688	201792	201792	201792	400431	302688	201792	201792	201792	201792	201792	400431	201792	100896	201792	201792	302688	201792	302688	201792	201792	400431	201792	201792	201792	302688	201792	201792	0	400431	400431	201792	302688	201792	201792	400431	201792	201792	400431	201792	0	302688	201792	201792	201792	201792	201792	302688	201792	201792	400431	201792	201792	279753	302688	605376	201792	605376	201792	605376	302688	201792	201792	605376	201792	605376	605376	605376	415811	605376	605376	605376	605376	566527	0	605376	403584	39501	605376	403584	403584	201792	403584	403584	403584	605376	403584	0	605376	605376	403584	0	403584	403584	403584	605376	403584	403584	403584	
198639	302688	201792	201792	302688	400431	302688	302688	201792	201792	400431	302688	400431	201792	100896	400431	302688	302688	302688	302688	201792	302688	400431	201792	400431	201792	302688	201792	302688	0	400431	400431	201792	302688	302688	302688	400431	302688	201792	400431	302688	0	302688	201792	201792	201792	201792	201792	302688	201792	201792	400431	201792	201792	478392	302688	605376	201792	605376	201792	605376	302688	201792	201792	605376	400431	605376	804015	605376	415811	706272	605376	605376	605376	566527	0	605376	403584	201792	605376	706272	403584	201792	403584	403584	804015	605376	403584	0	605376	605376	605376	0	804015	403584	403584	605376	605376	605376	403584	
198639	302688	302688	302688	302688	400431	302688	302688	302688	302688	400431	302688	400431	400431	100896	400431	302688	302688	302688	302688	302688	302688	400431	302688	400431	302688	302688	400431	302688	198639	400431	400431	302688	302688	302688	302688	400431	302688	302688	400431	302688	0	302688	400431	400431	302688	302688	241307	302688	201792	201792	400431	302688	201792	478392	302688	605376	400431	605376	201792	605376	302688	201792	201792	605376	400431	605376	804015	605376	516707	706272	706272	605376	804015	706272	201792	605376	706272	201792	605376	706272	686917	201792	605376	605376	804015	605376	804015	201792	605376	605376	605376	201792	804015	605376	605376	605376	605376	605376	605376	
198639	302688	302688	302688	302688	400431	302688	400431	400431	302688	400431	302688	400431	400431	198639	400431	302688	400431	302688	302688	302688	302688	400431	400431	400431	302688	302688	400431	302688	198639	400431	400431	400431	302688	400431	400431	400431	400431	400431	400431	302688	97743	400431	400431	400431	400431	302688	302688	302688	400431	400431	400431	302688	400431	478392	302688	706272	400431	804015	302688	804015	302688	400431	400431	706272	400431	706272	804015	706272	516707	706272	706272	706272	804015	706272	302688	804015	706272	302688	804015	706272	686917	400431	804015	605376	804015	804015	804015	201792	804015	605376	605376	201792	804015	804015	804015	804015	804015	605376	605376	
198639	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	198639	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	198639	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	97743	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	478392	400431	804015	400431	804015	400431	804015	400431	400431	400431	804015	400431	804015	804015	804015	614450	804015	804015	804015	804015	804015	400431	804015	804015	400431	804015	804015	804015	400431	804015	804015	804015	804015	804015	400431	804015	804015	804015	400431	804015	804015	804015	804015	804015	804015	804015	
0	0	0	201792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34159	403584	403584	0	0	403584	0	0	403584	403584	0	403584	0	403584	0	403584	0	0	0	403584	0	364202	0	0	0	403584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403584	
0	0	201792	201792	0	0	201792	0	0	0	0	0	0	0	0	0	201792	0	0	0	0	0	0	0	0	0	0	201792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34159	403584	403584	109121	0	403584	403584	0	403584	403584	0	403584	0	403584	0	403584	0	0	403584	403584	0	364202	403584	403584	403584	403584	0	0	403584	0	0	403584	0	0	0	0	403584	0	0	0	0	0	0	0	403584	0	0	0	0	0	0	0	0	0	403584	
0	0	201792	201792	201792	0	201792	0	0	201792	201792	201792	201792	201792	0	0	201792	0	0	0	175847	0	0	0	201792	0	201792	201792	201792	0	0	0	0	302688	0	0	0	0	0	0	0	0	0	0	0	34159	403584	605376	109121	0	403584	403584	0	403584	403584	0	403584	0	403584	0	403584	0	0	403584	403584	0	403584	403584	403584	403584	403584	403584	403584	403584	403584	342170	403584	0	0	403584	0	403584	0	403584	0	0	0	0	0	403584	403584	0	0	403584	403584	403584	605376	0	0	403584	
0	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	0	201792	201792	201792	201792	201792	175847	0	0	201792	201792	0	201792	201792	201792	0	0	0	0	302688	0	0	0	0	0	0	0	0	0	0	0	34159	403584	605376	109121	0	403584	403584	0	605376	403584	0	403584	0	403584	0	403584	0	0	403584	403584	0	403584	403584	403584	403584	403584	403584	403584	403584	403584	403584	403584	403584	403584	403584	403584	403584	0	403584	403584	403584	403584	403584	0	403584	403584	403584	0	403584	403584	403584	605376	403584	403584	403584	
198639	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	100896	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	201792	197644	400431	0	201792	302688	0	201792	400431	0	201792	400431	0	0	0	0	201792	34159	403584	605376	404247	0	403584	804015	0	605376	403584	0	605376	0	605376	0	403584	0	201792	403584	403584	0	403584	403584	605376	605376	403584	403584	403584	403584	403584	403584	403584	403584	403584	403584	403584	403584	0	403584	403584	403584	605376	403584	0	403584	403584	403584	0	403584	403584	403584	605376	403584	403584	403584	
198639	302688	201792	201792	201792	400431	302688	201792	201792	201792	201792	201792	400431	201792	100896	201792	201792	302688	201792	201792	201792	201792	400431	201792	201792	201792	201792	201792	201792	201792	400431	400431	201792	302688	201792	201792	400431	201792	201792	400431	201792	0	201792	100551	201792	235951	403584	605376	404247	201792	403584	804015	201792	605376	403584	201792	605376	201792	605376	0	605376	201792	201792	605376	605376	0	403584	403584	605376	605376	403584	605376	403584	577638	403584	403584	403584	403584	403584	605376	403584	403584	201792	403584	403584	403584	605376	403584	0	605376	605376	403584	0	403584	403584	403584	605376	403584	403584	403584	
198639	302688	201792	201792	302688	400431	302688	302688	201792	201792	400431	302688	400431	201792	100896	400431	302688	302688	248228	201792	201792	302688	400431	201792	400431	201792	201792	201792	201792	201792	400431	400431	201792	302688	201792	201792	400431	201792	201792	400431	201792	0	201792	201792	201792	235951	605376	605376	404247	201792	605376	804015	201792	605376	804015	201792	605376	201792	605376	201792	605376	201792	201792	605376	605376	400431	605376	804015	605376	605376	605376	605376	605376	577638	403584	403584	605376	403584	605376	605376	605376	403584	201792	403584	403584	804015	605376	403584	0	605376	605376	605376	0	804015	403584	403584	605376	605376	605376	403584	
198639	302688	302688	302688	302688	400431	302688	302688	302688	302688	400431	302688	400431	400431	100896	400431	302688	302688	248228	201792	201792	302688	400431	201792	400431	201792	201792	400431	201792	400431	400431	400431	201792	302688	201792	201792	400431	201792	201792	400431	201792	0	201792	400431	400431	235951	706272	605376	404247	201792	605376	804015	201792	605376	804015	201792	605376	400431	605376	201792	605376	201792	201792	605376	605376	400431	605376	804015	605376	605376	605376	605376	605376	804015	605376	605376	605376	605376	605376	605376	605376	605376	201792	605376	605376	804015	605376	804015	201792	605376	605376	605376	201792	804015	605376	605376	605376	605376	605376	605376	
198639	302688	302688	302688	302688	400431	302688	400431	400431	302688	400431	302688	400431	400431	198639	400431	302688	400431	302688	302688	302688	302688	400431	400431	400431	302688	302688	400431	302688	400431	400431	400431	400431	302688	400431	400431	400431	400431	400431	400431	302688	198639	400431	400431	400431	434590	706272	706272	404247	400431	804015	804015	201792	804015	804015	201792	605376	400431	804015	201792	804015	201792	400431	804015	605376	400431	605376	804015	605376	605376	605376	605376	605376	804015	605376	605376	804015	605376	605376	804015	605376	605376	400431	804015	605376	804015	804015	804015	201792	804015	605376	605376	201792	804015	804015	804015	804015	804015	605376	605376	
198639	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	198639	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	400431	198639	400431	400431	400431	434590	804015	804015	509552	400431	804015	804015	400431	804015	804015	400431	804015	400431	804015	400431	804015	400431	400431	804015	804015	400431	804015	804015	804015	804015	804015	804015	804015	804015	804015	804015	804015	804015	804015	804015	804015	804015	400431	804015	804015	804015	804015	804015	400431	804015	804015	804015	400431	804015	804015	804015	804015	804015	804015	804015	
0	0	0	201792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264147	403584	0	403584	0	403584	0	403584	0	0	0	403584	0	403584	0	0	0	403584	0	403584	0	0	0	0	403584	0	403584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403584	
